2026-08-19T23:56:49-04:00,littraceqa-test,8b12e85c4119,succeeded,0.709462,"{""paper_precision_macro"": 0.985915, ""paper_recall_macro"": 0.96831, ""paper_f1_macro"": 0.970423, ""evidence_precision_macro"": 0.683099, ""evidence_recall_macro"": 0.661972, ""evidence_f1_macro"": 0.661033, ""multiple_choice_accuracy"": 0.94, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.340476, ""table_cell_accuracy_macro"": 0.210317, ""table_cell_accuracy_micro"": 0.218391}"
2026-08-19T18:48:19-04:00,littraceqa-test,d8fd117a5d70,succeeded,0.636567,"{""paper_precision_macro"": 0.887324, ""paper_recall_macro"": 0.883803, ""paper_f1_macro"": 0.878873, ""evidence_precision_macro"": 0.58216, ""evidence_recall_macro"": 0.558685, ""evidence_f1_macro"": 0.560563, ""multiple_choice_accuracy"": 0.86, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.340476, ""table_cell_accuracy_macro"": 0.210317, ""table_cell_accuracy_micro"": 0.218391}"
2026-08-19T15:06:46-04:00,littraceqa-test,1296676178da,succeeded,0.61659,"{""paper_precision_macro"": 0.873239, ""paper_recall_macro"": 0.855634, ""paper_f1_macro"": 0.855399, ""evidence_precision_macro"": 0.561033, ""evidence_recall_macro"": 0.530516, ""evidence_f1_macro"": 0.534742, ""multiple_choice_accuracy"": 0.84, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.340476, ""table_cell_accuracy_macro"": 0.198413, ""table_cell_accuracy_micro"": 0.206897}"
2026-08-19T12:44:20-04:00,littraceqa-test,d9fe1f20a09c,succeeded,0.560218,"{""paper_precision_macro"": 0.816901, ""paper_recall_macro"": 0.799296, ""paper_f1_macro"": 0.799061, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.473709, ""multiple_choice_accuracy"": 0.78, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.340476, ""table_cell_accuracy_macro"": 0.103175, ""table_cell_accuracy_micro"": 0.114943}"
2026-08-19T09:53:13-04:00,littraceqa-test,23200343172a,succeeded,0.538874,"{""paper_precision_macro"": 0.809859, ""paper_recall_macro"": 0.792254, ""paper_f1_macro"": 0.789671, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.455399, ""evidence_f1_macro"": 0.469014, ""multiple_choice_accuracy"": 0.8, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.22619, ""table_cell_accuracy_macro"": 0.047619, ""table_cell_accuracy_micro"": 0.045977}"
2026-08-19T06:32:10-04:00,littraceqa-test,05b8646ff297,succeeded,0.504198,"{""paper_precision_macro"": 0.84507, ""paper_recall_macro"": 0.566901, ""paper_f1_macro"": 0.655869, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.473709, ""multiple_choice_accuracy"": 0.78, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.103448}"
2026-08-18T04:17:17-04:00,littraceqa-test,12a3f0dbf380,succeeded,0.541256,"{""paper_precision_macro"": 0.800469, ""paper_recall_macro"": 0.778169, ""paper_f1_macro"": 0.777934, ""evidence_precision_macro"": 0.502347, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.469484, ""multiple_choice_accuracy"": 0.76, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.103448}"
2026-08-17T06:59:42-04:00,littraceqa-test,5cb2c0147f56,succeeded,0.549275,"{""paper_precision_macro"": 0.830986, ""paper_recall_macro"": 0.785211, ""paper_f1_macro"": 0.796714, ""evidence_precision_macro"": 0.514085, ""evidence_recall_macro"": 0.448357, ""evidence_f1_macro"": 0.466667, ""multiple_choice_accuracy"": 0.82, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.059524, ""table_cell_accuracy_micro"": 0.068966}"
2026-08-17T05:43:12-04:00,littraceqa-test,678073f3c637,succeeded,0.551929,"{""paper_precision_macro"": 0.816901, ""paper_recall_macro"": 0.799296, ""paper_f1_macro"": 0.799061, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.473709, ""multiple_choice_accuracy"": 0.78, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.103448}"
2026-08-17T05:42:41-04:00,littraceqa-test,6cbcb33008bb,succeeded,0.551929,"{""paper_precision_macro"": 0.816901, ""paper_recall_macro"": 0.799296, ""paper_f1_macro"": 0.799061, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.473709, ""multiple_choice_accuracy"": 0.78, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.103448}"
2026-08-17T03:11:40-04:00,littraceqa-test,4358aa4b6904,succeeded,0.551929,"{""paper_precision_macro"": 0.816901, ""paper_recall_macro"": 0.799296, ""paper_f1_macro"": 0.799061, ""evidence_precision_macro"": 0.507042, ""evidence_recall_macro"": 0.462441, ""evidence_f1_macro"": 0.473709, ""multiple_choice_accuracy"": 0.78, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.27381, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.103448}"
2026-08-17T03:10:44-04:00,littraceqa-test,b01e55c84c70,succeeded,0.478734,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.443662, ""evidence_recall_macro"": 0.36385, ""evidence_f1_macro"": 0.388732, ""multiple_choice_accuracy"": 0.82, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.284921, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-16T12:52:31-04:00,littraceqa-test,d1739664501d,succeeded,0.478734,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.443662, ""evidence_recall_macro"": 0.36385, ""evidence_f1_macro"": 0.388732, ""multiple_choice_accuracy"": 0.82, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.284921, ""table_cell_accuracy_macro"": 0.095238, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-16T11:34:51-04:00,littraceqa-test,7ccb767ac975,succeeded,0.446198,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.399061, ""evidence_recall_macro"": 0.305164, ""evidence_f1_macro"": 0.332394, ""multiple_choice_accuracy"": 0.72, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.269048, ""table_cell_accuracy_macro"": 0.087302, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-16T11:25:18-04:00,littraceqa-test,2912d47450d6,succeeded,0.446198,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.399061, ""evidence_recall_macro"": 0.305164, ""evidence_f1_macro"": 0.332394, ""multiple_choice_accuracy"": 0.72, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.269048, ""table_cell_accuracy_macro"": 0.087302, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-16T11:25:14-04:00,littraceqa-test,b3c1c4f294be,succeeded,0.446198,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.399061, ""evidence_recall_macro"": 0.305164, ""evidence_f1_macro"": 0.332394, ""multiple_choice_accuracy"": 0.72, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.269048, ""table_cell_accuracy_macro"": 0.087302, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-16T09:44:08-04:00,littraceqa-test,5cb563117f21,succeeded,0.446198,"{""paper_precision_macro"": 0.715962, ""paper_recall_macro"": 0.616197, ""paper_f1_macro"": 0.647418, ""evidence_precision_macro"": 0.399061, ""evidence_recall_macro"": 0.305164, ""evidence_f1_macro"": 0.332394, ""multiple_choice_accuracy"": 0.72, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.269048, ""table_cell_accuracy_macro"": 0.087302, ""table_cell_accuracy_micro"": 0.091954}"
2026-08-13T22:10:31-04:00,littraceqa-test,9e3971d055d1,succeeded,0.45626,"{""paper_precision_macro"": 0.774648, ""paper_recall_macro"": 0.566901, ""paper_f1_macro"": 0.632394, ""evidence_precision_macro"": 0.424883, ""evidence_recall_macro"": 0.328638, ""evidence_f1_macro"": 0.358685, ""multiple_choice_accuracy"": 0.68, ""freeform_exact_match"": null, ""table_row_f1_macro"": 0.32215, ""table_cell_accuracy_macro"": 0.130952, ""table_cell_accuracy_micro"": 0.126437}"
